,Antenna Offset from Bow,Antenna Offset from Port,Beam,Builder,Call Sign,Cargo Type,Class Society,COG,Beneficial Owner,Deadweight,Destination,Design Draft,Draft Present Load,ETA,Fishing Number,Flag,Gross Tonnage,Heading,IMO Number,Last Port of Call,Latitude,Length,Longitude,MMSI,Name,Navigation Status,Official Number,Operator,Registered Owner,P And I Club,Port Of Registry,Propulsion Type,Sat Com,Sat Com Ansbk Code,Ship Type,Speed,Status,Sub Status,Subtype,Time of Fix (formatted),Time of Fix (s since 1970),Vessel Type,Year Built,Design Speed,Double Hull,coordinates,index_right,MRGID,GEONAME,MRGID_TER1,POL_TYPE,MRGID_SOV1,TERRITORY1,ISO_TER1,SOVEREIGN1,MRGID_TER2,MRGID_SOV2,TERRITORY2,ISO_TER2,SOVEREIGN2,MRGID_TER3,MRGID_SOV3,TERRITORY3,ISO_TER3,SOVEREIGN3,X_1,Y_1,MRGID_EEZ,AREA_KM2,ISO_SOV1,ISO_SOV2,ISO_SOV3,UN_SOV1,UN_SOV2,UN_SOV3,UN_TER1,UN_TER2,UN_TER3
855,115.0,16.0,23.0,Shin Kochi,3ELL9,0-AllShips,Nippon Kaiji Kyokai,277.6,Japan,16201.0,Jp Hij,8.326,5.4,2210700.0,,Panama,9995.0,3.4,9815305.0,HIROSHIMA,34.340363,137.0,132.485318,356567000,Soc Glory,5-Moored,50066TJ,SOC Marine Co Ltd,SOC Marine Co Ltd,Japan P&I Club,Panama,Propeller : Fixed Pitch,,,Other Cargo Ship,0.0,S,In Service/Commission,Bulk Carrier,"""2023-03-03T18:43:33.000Z""",1677869013,7-Cargo,2017-09-13,13.8,DHE,POINT (132.485318 34.340363),224.0,8487.0,Japanese Exclusive Economic Zone,2121.0,200NM,2121.0,Japan,JPN,Japan,0.0,0.0,,,,0.0,0.0,,,,138.44863,29.55656,8487.0,4066513.0,JPN,,,392.0,,,392.0,,
856,10.0,5.0,11.0,American Marine New Orlea,WDH9565,0-AllShips,,242.0,United States of America,795.0,,3.175,0.0,2460.0,,United States Of America,1432.0,242.0,7200518.0,SEATTLE,47.659305,50.0,-122.380853,367669370,Sbs Provider,0-Underway(Engine),500072,SBS Provider LLC,SBS Provider LLC,Unknown,"Sitka, AK",Propeller : Fixed Pitch,430307010.0,DSTR,,0.0,S,In Service/Commission,Fish Factory Ship,"""2022-12-10T16:23:19.000Z""",1670689399,30-Fishing,0000-00-00,0.0,SH,POINT (-122.380853 47.659305),280.0,8456.0,United States Exclusive Economic Zone,2204.0,200NM,2204.0,United States,USA,United States,0.0,0.0,,,,0.0,0.0,,,,-95.8229,34.76294,8456.0,2451023.0,USA,,,840.0,,,840.0,,
857,118.0,11.0,22.0,,D5CY5,0-AllShips,,321.9,,,Ruled,,7.2,12251500.0,,,,322.0,9181156.0,SANKT-PETERBURG,8.850497,150.0,-79.457952,636015811,Baltic Jasmine,15-NotDefined,,,,,,,,,,8.8,,,,"""2021-05-08T00:55:49.000Z""",1620435349,7-Cargo,,,,POINT (-79.457952 8.850497),72.0,8423.0,Panamanian Exclusive Economic Zone,2249.0,200NM,2249.0,Panama,PAN,Panama,0.0,0.0,,,,0.0,0.0,,,,-80.34583,8.2888,8423.0,331318.0,PAN,,,591.0,,,591.0,,
858,103.0,7.0,14.0,,V2HM8,0-AllShips,,6.4,,,Kartal Anch.,,4.7,7281200.0,,,,98.0,9155913.0,DERINCE BURNU,40.85555,112.0,29.173743,304135000,Brigitte M,1-AtAnchor,,,,,,,,,,0.3,,,,"""2022-07-30T08:18:34.000Z""",1659169114,7-Cargo,,,,POINT (29.173743 40.85555),173.0,5697.0,Turkish Exclusive Economic Zone,2213.0,200NM,2213.0,Turkey,TUR,Turkey,0.0,0.0,,,,0.0,0.0,,,,33.2206,40.52224,5697.0,262233.0,TUR,,,792.0,,,792.0,,
859,16.0,3.0,7.0,,YBA4051,0-AllShips,,226.4,,,,,0.0,0.0,,,,226.4,0.0,,-0.654385,26.0,129.3094,525700524,Km.sentosa Ix,15-NotDefined,,,,,,,,,,6.5,,,,"""2023-01-18T06:08:22.000Z""",1674022102,30-Fishing,,,,POINT (129.3094 -0.654385),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
860,,,,,,,,20.1,,,,,,,,,,294.0,,,53.905413,,7.830548,311704000,,1-AtAnchor,,,,,,,,,,0.3,,,,"""2022-12-23T01:07:36.000Z""",1671757656,,,,,POINT (7.830548 53.905413),217.0,5669.0,German Exclusive Economic Zone,2101.0,200NM,2101.0,Germany,DEU,Germany,0.0,0.0,,,,0.0,0.0,,,,8.3944,54.55354,5669.0,56763.0,DEU,,,276.0,,,276.0,,
861,13.0,5.0,10.0,Rigas Buvetava,CA7780,0-AllShips,,321.0,United Kingdom,650.0,Pmo,4.85,5.0,3030730.0,,Chile,498.0,245.0,9255036.0,PUERTO MONTT,-41.480345,44.0,-72.937223,725003185,Grip Patagonia,0-Underway(Engine),3451,Aquaship UK Ltd,Aquaship UK Ltd,Unknown,Valparaiso,Propeller : Fixed Pitch,,,,0.4,S,In Service/Commission,Fish Carrier,"""2023-03-03T18:49:48.000Z""",1677869388,7-Cargo,2001-06-25,0.0,SH,POINT (-72.937223 -41.480345),10.0,8465.0,Chilean Exclusive Economic Zone,2165.0,200NM,2165.0,Chile,CHL,Chile,0.0,0.0,,,,0.0,0.0,,,,-75.62881,-40.98629,8465.0,2488052.0,CHL,,,152.0,,,152.0,,
862,133.0,17.0,24.0,Murakami Hide,3FXS5,0-AllShips,Nippon Kaiji Kyokai,328.9,Taiwan,25035.0,Son Duong,9.99,5.3,2260530.0,,Panama,15289.0,304.0,9639701.0,KEPPEL - (EAST SINGAPORE),18.145175,158.0,106.516853,355690000,Tao Treasure,1-AtAnchor,4526313A,Wisdom Marine Lines SA,Wisdom Marine Lines SA,Japan P&I Club,Panama,Propeller : Fixed Pitch,,,,0.1,S,In Service/Commission,Bulk Carrier,"""2023-03-03T18:40:52.000Z""",1677868852,7-Cargo,2013-05-28,13.2,DHE,POINT (106.516853 18.145175),203.0,8484.0,Vietnamese Exclusive Economic Zone,2200.0,200NM,2200.0,Vietnam,VNM,Vietnam,0.0,0.0,,,,0.0,0.0,,,,108.75813,11.61103,8484.0,750958.0,VNM,,,704.0,,,704.0,,
863,290.0,29.0,58.0,Samsung Heavy Inds - Geoje,H9ZL,4-HazCatD,Registro Italiano Navale,328.1,Hong Kong,309460.0,Cabinda,22.525,11.0,9202130.0,,Panama,160084.0,19.0,9206310.0,KEPPEL - (EAST SINGAPORE),-6.74331,333.0,10.982785,373731000,Centuries,0-Underway(Engine),5233221,Centuries Shipping Ltd,  Unknown,Unknown,Panama,Propeller : Fixed Pitch,,,Oil Tanker,0.2,S,In Service/Commission,Crude Oil Tanker,"""2023-03-03T18:46:12.000Z""",1677869172,8-Tanker,2000-10-21,12.0,DH,POINT (10.982785 -6.74331),41.0,8478.0,Angolan Exclusive Economic Zone,2150.0,200NM,2150.0,Angola,AGO,Angola,0.0,0.0,,,,0.0,0.0,,,,11.03537,-11.7011,8478.0,495866.0,AGO,,,24.0,,,24.0,,
864,58.0,6.0,12.0,,V4ZP2,0-AllShips,,244.1,,,Tallinn.estonia,,3.8,12280800.0,,,,164.0,8211100.0,NUUK,59.458718,69.0,24.716273,341376000,Vestlandia,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2021-01-04T09:02:22.000Z""",1609750942,7-Cargo,,,,POINT (24.716273 59.458718),210.0,5675.0,Estonian Exclusive Economic Zone,2110.0,200NM,2110.0,Estonia,EST,Estonia,0.0,0.0,,,,0.0,0.0,,,,23.00232,58.77012,5675.0,36451.0,EST,,,233.0,,,233.0,,
865,68.0,6.0,15.0,,HSB2369,3-HazCatC,,233.8,,,Mahachai,,4.5,12162039.0,,,,0.0,7905833.0,,13.542085,81.0,100.27708,567008100,M.v. Itfa3,5-Moored,,,,,,,,,,0.0,,,,"""2021-12-17T08:52:52.000Z""",1639731172,7-Cargo,,,,POINT (100.27708 13.542085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,40.0,63.0,126.0,Marathon LeTourneau Inc - Vick,3FHA7,0-AllShips,,-1.0,United Arab Emirates,,,4.715,0.0,2460.0,,Panama,6189.0,-1.0,8754671.0,,24.285767,140.0,54.4327,354696000,Sam 1,1-AtAnchor,48461PEXT1,Delta Offshore Intl FZE,  Unknown,Unknown,Panama,Propeller : Not Applicable,,,,0.0,S,In Service/Commission,Platform,"""2021-08-16T05:48:56.000Z""",1629092936,9-Other,0000-00-00,0.0,,POINT (54.4327 24.285767),155.0,8360.0,United Arab Emirates Exclusive Economic Zone,2206.0,200NM,2206.0,United Arab Emirates,ARE,United Arab Emirates,0.0,0.0,,,,0.0,0.0,,,,53.89303,24.94396,8360.0,51674.0,ARE,,,784.0,,,784.0,,
867,24.0,1.0,8.0,Sagstad La Conner,WBK3226,0-AllShips,,302.2,United States of America,,Moored,0.0,3.0,7200130.0,,United States Of America,163.0,327.4,0.0,CORDOVA,60.120542,26.0,-149.437155,367108640,Barwell,0-Underway(Engine),265982,Barwell Fisheries LLC,Barwell Fisheries LLC,Unknown,"Seward, AK",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2022-08-27T03:16:21.000Z""",1661570181,30-Fishing,0000-00-00,0.0,SH,POINT (-149.437155 60.120542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,125.0,10.0,20.0,,YJVT7,0-AllShips,,252.8,,,,,6.6,9191600.0,,,,252.8,8226739.0,NEMRUT LIMANI BAY,40.816767,172.0,29.279738,576195000,La Manche,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2021-10-25T14:46:08.000Z""",1635173168,7-Cargo,,,,POINT (29.279738 40.816767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,0.0,0.0,0.0,La Conner,WBM7124,0-AllShips,,332.1,United States of America,,Togiak    Alaska,0.0,2.4,6211955.0,,United States Of America,121.0,334.0,7939523.0,NAKNEK,58.743187,0.0,-156.947362,366971260,Cape Calm,0-Underway(Engine),600793,Cape Calm LLC,Cape Calm LLC,Unknown,"Seattle, WA",Propeller : Fixed Pitch,,,,0.2,S,In Service/Commission,Fishing Vessel,"""2022-08-17T15:50:11.000Z""",1660751411,30-Fishing,0000-00-00,0.0,SH,POINT (-156.947362 58.743187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,22.0,5.0,10.0,Narasaki Zosen KK,UCPG,0-AllShips,Russian Maritime Register,43.0,Russia,622.0,Japan Sea,4.101,5.4,2222000.0,,Russia,947.0,43.0,9152428.0,ZARUBINO,42.833333,64.0,134.206667,273418340,Ultimate,7-EngagedInFishing,,Primkrab,Primkrab,Unknown,Vladivostok,Propeller : Controllable Pitch,,,,1.0,S,In Service/Commission,Fish Factory Ship,"""2023-03-03T16:58:31.000Z""",1677862711,30-Fishing,1996-11-30,13.6,SH,POINT (134.206667 42.833333),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
871,0.0,0.0,0.0,,,0-AllShips,,114.2,,,,,0.0,0.0,,,,114.2,0.0,TANJUNG BALAI KARIMUN,0.983717,0.0,103.41002,525223344,Km Zablay Gg,15-NotDefined,,,,,,,,,,3.8,,,,"""2023-01-24T22:18:50.000Z""",1674598730,30-Fishing,,,,POINT (103.41002 0.983717),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
872,112.0,5.0,21.0,Kitanihon,3FQW9,0-AllShips,Nippon Kaiji Kyokai,233.0,Japan,8057.0,Jp Hkt,8.27,6.1,3040105.0,,Panama,7959.0,63.0,9185334.0,KOBE,33.654917,138.0,130.411317,357697000,Pacific Magnolia,5-Moored,2660099E,Faith Marine Ltd,  Unknown,Japan P&I Club,Panama,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:53:34.000Z""",1677869614,7-Cargo,1999-07-02,19.0,,POINT (130.411317 33.654917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,0.0,0.0,0.0,,YEA4566,0-AllShips,,-1.0,,,,,0.0,0.0,,,,-1.0,0.0,JAKARTA,-6.094722,0.0,106.79881,525900931,Km Harmoni,15-NotDefined,,,,,,,,,,0.0,,,,"""2022-02-10T08:57:31.000Z""",1644483451,30-Fishing,,,,POINT (106.79881 -6.094722),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
874,116.0,15.0,20.0,,-UBGP6,9-NoInfo,,140.0,,,It Cvv,,7.1,12271630.0,,,,140.0,9019640.0,CIVITAVECCHIA,42.02045,148.0,11.70922,273383370,-runaway Bay,0-Underway(Engine),,,,,,,,,,13.5,,,,"""2022-01-03T18:53:30.000Z""",1641236010,7-Cargo,,,,POINT (11.70922 42.02045),221.0,5682.0,Italian Exclusive Economic Zone,2133.0,200NM,2133.0,Italy,ITA,Italy,0.0,0.0,,,,0.0,0.0,,,,12.92786,39.65467,5682.0,536654.0,ITA,,,380.0,,,380.0,,
875,0.0,0.0,0.0,,JK4863,0-AllShips,,359.6,,,,,0.0,0.0,,,,359.6,0.0,HAKATA,33.711835,0.0,130.262168,431401138,Kaikomaru No.36,15-NotDefined,,,,,,,,,,12.5,,,,"""2022-03-29T02:23:40.000Z""",1648520620,30-Fishing,,,,POINT (130.262168 33.711835),224.0,8487.0,Japanese Exclusive Economic Zone,2121.0,200NM,2121.0,Japan,JPN,Japan,0.0,0.0,,,,0.0,0.0,,,,138.44863,29.55656,8487.0,4066513.0,JPN,,,392.0,,,392.0,,
876,8.0,1.0,2.0,,,0-AllShips,,172.9,,,,,0.0,0.0,,,,92.0,0.0,XIAMEN,24.430235,10.0,118.029615,413704430,Xi Lai 6 Hao,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2021-07-10T03:51:14.000Z""",1625889074,37-Pleasure,,,,POINT (118.029615 24.430235),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
877,8.0,2.0,4.0,,,0-AllShips,,149.0,,,,,0.0,0.0,,,,156.3,0.0,PANGKALPINANG,-2.086107,20.0,106.154107,525004024,Hasil Sepakat,15-NotDefined,,,,,,,,,,0.0,,,,"""2021-11-07T06:52:30.000Z""",1636267950,30-Fishing,,,,POINT (106.154107 -2.086107),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
878,,,,,,,,12.7,,,,,,,,,,27.0,,,52.46532,,4.664448,305081000,,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2023-01-18T16:49:00.000Z""",1674060540,,,,,POINT (4.664448 52.46532),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,123.0,7.0,23.0,,V3VT6,0-AllShips,,287.5,,,Istanbul Road,,5.4,1030700.0,,,,287.5,9132480.0,HAIFA,32.87638,143.0,35.011103,312115000,Serdika,1-AtAnchor,,,,,,,,,,0.0,,,,"""2022-06-19T12:50:32.000Z""",1655643032,7-Cargo,,,,POINT (35.011103 32.87638),185.0,8375.0,Israeli Exclusive Economic Zone,2123.0,200NM,2123.0,Israel,ISR,Israel,0.0,0.0,,,,0.0,0.0,,,,34.08805,32.57437,8375.0,24628.0,ISR,,,376.0,,,376.0,,
880,45.0,3.0,11.0,Nishii Dock Ise,BI2037,0-AllShips,,95.3,Taiwan,1358.0,,4.814,0.0,0.0,CT7-0037,Chinese Taipei,995.0,131.8,0.0,KAO-HSIUNG,22.568723,71.0,120.313047,416730000,Lian Jyi Hsing,15-NotDefined,008802,Lian Jyi Hsing Marine Products,  Unknown,Standard Club,Kaohsiung,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2023-03-01T22:09:46.000Z""",1677708586,7-Cargo,1972-09-10,13.0,,POINT (120.313047 22.568723),206.0,8321.0,Taiwanese Exclusive Economic Zone,2177.0,200NM,2177.0,Taiwan,TWN,Taiwan,0.0,0.0,,,,0.0,0.0,,,,118.71458,21.42076,8321.0,355433.0,TWN,,,158.0,0.0,0.0,158.0,0.0,0.0
881,67.0,7.0,15.0,,BZT09,0-AllShips,,202.7,,,Hepu,,0.0,10011100.0,,,,279.0,0.0,ZHOUSHAN,29.927268,97.0,122.269553,412549529,Xinhaileng2,5-Moored,,,,,,,,,,0.0,,,,"""2023-03-03T17:24:12.000Z""",1677864252,7-Cargo,,,,POINT (122.269553 29.927268),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
882,76.0,5.0,13.0,Jonker & Stans Bv,JVAP7,0-AllShips,Cosmos Marine Bureau,319.1,Hong Kong,2769.0,Kaosiung Twn,4.865,3.4,3020800.0,,Mongolia,2243.0,105.9,7811513.0,KAO-HSIUNG,22.554912,88.0,120.265173,457812000,Express 6,0-Underway(Engine),45791879,Tian Heng Import Food Co,  Unknown,Unknown,Ulaanbaatar,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:51:52.000Z""",1677869512,7-Cargo,1979-06-22,12.5,,POINT (120.265173 22.554912),206.0,8321.0,Taiwanese Exclusive Economic Zone,2177.0,200NM,2177.0,Taiwan,TWN,Taiwan,0.0,0.0,,,,0.0,0.0,,,,118.71458,21.42076,8321.0,355433.0,TWN,,,158.0,0.0,0.0,158.0,0.0,0.0
883,106.0,10.0,20.0,Shin Kochi,3EJD5,0-AllShips,Nippon Kaiji Kyokai,2.0,Malta,7957.0,Eslpa,7.561,6.0,3051000.0,,Panama,7313.0,359.0,9072824.0,DOUALA,17.811867,132.0,-18.424917,352351000,Avunda Reefer,0-Underway(Engine),4692715A,Alpha Reefer Transport GmbH,Overseas Progress Co Ltd,West of England,Panama,Propeller : Fixed Pitch,,,,11.9,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:53:01.000Z""",1677869581,7-Cargo,1993-09-16,18.7,,POINT (-18.424917 17.811867),87.0,8369.0,Mauritanian Exclusive Economic Zone,2236.0,200NM,2236.0,Mauritania,MRT,Mauritania,0.0,0.0,,,,0.0,0.0,,,,-17.91755,18.24852,8369.0,173180.0,MRT,,,478.0,,,478.0,,
884,10.0,5.0,10.0,Maritime Shipyards Seattle,WDF4133,0-AllShips,,243.2,United States of America,,,0.0,3.0,2460.0,,United States Of America,163.0,66.9,7100316.0,SITKA,56.811458,13.0,-132.966373,367448380,Northwind,15-NotDefined,249495,Northwind Fisheries Co,Northwind Fisheries Co,Unknown,"Sitka, AK",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2023-03-03T18:53:01.000Z""",1677869581,30-Fishing,0000-00-00,0.0,SH,POINT (-132.966373 56.811458),275.0,8463.0,United States Exclusive Economic Zone (Alaska),8684.0,200NM,2204.0,Alaska,,United States,0.0,0.0,,,,0.0,0.0,,,,-119.9766,59.0117,8463.0,3682912.0,USA,,,840.0,,,,,
885,73.0,9.0,18.0,,ELRD7,9-NoInfo,,76.0,,,Eslpa,,5.6,11200700.0,,,,146.0,8916229.0,LAS PALMAS,40.76705,146.0,29.058317,636010125,Elbrus,0-Underway(Engine),,,,,,,,,,0.4,,,,"""2022-09-29T13:00:06.000Z""",1664456406,7-Cargo,,,,POINT (29.058317 40.76705),173.0,5697.0,Turkish Exclusive Economic Zone,2213.0,200NM,2213.0,Turkey,TUR,Turkey,0.0,0.0,,,,0.0,0.0,,,,33.2206,40.52224,5697.0,262233.0,TUR,,,792.0,,,792.0,,
886,0.0,0.0,0.0,,UBQE6,Unknown,,244.3,,,,,0.0,0.0,,,,226.8,8509545.0,,40.823168,0.0,29.300313,273325900,Sapphire,0-Underway(Engine),,,,,,,,,,0.1,,,,"""2021-10-07T06:21:43.000Z""",1633587703,0-Unknown,,,,POINT (29.300313 40.823168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,77.0,4.0,12.0,,HSB2346,9-NoInfo,,42.0,,,,,0.0,0.0,,,,191.0,7116896.0,,13.532558,93.0,100.263683,567115000,Fernando,0-Underway(Engine),,,,,,,,,,0.1,,,,"""2022-06-21T06:19:35.000Z""",1655792375,7-Cargo,,,,POINT (100.263683 13.532558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,92.0,10.0,18.0,61 Kommunara,5BVT4,0-AllShips,Registro Italiano Navale,117.6,Cyprus,7831.0,Ao Msz,7.3,6.4,3030800.0,,Cyprus,6964.0,217.0,9076258.0,LUANDA,-15.181213,133.0,12.137122,212782000,Frio Nereus,1-AtAnchor,,Acheon Akti Navigation Co Ltd,Acheon Akti Navigation Co Ltd,Unknown,Limassol,Propeller : Fixed Pitch,,,,0.2,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:37:50.000Z""",1677868670,7-Cargo,1994-02-19,15.0,,POINT (12.137122 -15.181213),41.0,8478.0,Angolan Exclusive Economic Zone,2150.0,200NM,2150.0,Angola,AGO,Angola,0.0,0.0,,,,0.0,0.0,,,,11.03537,-11.7011,8478.0,495866.0,AGO,,,24.0,,,24.0,,
889,,,,Baltiya,,,,0.0,Russia,911.0,,3.9,,,,Russia,2474.0,0.0,8330700.0,,99.0,,199.0,273610200,SVYATOY GEORGIY,,,Zhemchuzhina Ltd,Zhemchuzhina Ltd,Unknown,Vladivostok,Propeller : Fixed Pitch,427310442.0,UIJO,,0.0,R,In Casualty Or Repairing,Refrigerated Cargo Ship,"""2023-03-03T06:48:32.000Z""",1677826112,,0000-00-00,11.3,,POINT (199 99),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,87.0,9.0,17.0,Kitanihon,J7AC9,0-AllShips,Russian Maritime Register,319.8,Ukraine,5506.0,To Order,7.316,5.0,2271400.0,,Dominica,4440.0,318.0,8514796.0,POINTE NOIRE,1.531037,115.0,-1.315183,325955000,Novaya Zemlya,0-Underway(Engine),50955,Systemar Ltd,  Unknown,Ingosstrakh Insurance,Portsmouth,Propeller : Fixed Pitch,,,,13.4,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:46:39.000Z""",1677869199,7-Cargo,1986-03-27,16.0,,POINT (-1.315183 1.531037),267.0,8400.0,Ghanaian Exclusive Economic Zone,2100.0,200NM,2100.0,Ghana,GHA,Ghana,0.0,0.0,,,,0.0,0.0,,,,-0.85027,3.50201,8400.0,227500.0,GHA,,,288.0,,,288.0,,
891,64.0,11.0,13.0,Komuny Paryskiej Stocznia,UBOR,0-AllShips,Russian Maritime Register,326.0,Russia,1895.0,Kr Bus,5.35,5.5,2121800.0,,Russia,2545.0,157.0,7826154.0,PUSAN,35.078238,91.0,128.993752,273420160,Lyra,5-Moored,814335,MAG-SEATranzit Co Ltd,MAG-SEA International,VSK Insurance,Vladivostok,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:43:22.000Z""",1677869002,7-Cargo,1981-00-00,15.5,SH,POINT (128.993752 35.078238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,20.0,3.0,6.0,,YEB5860,0-AllShips,,0.0,,,,,0.0,0.0,,,,0.0,0.0,BENOA,-8.742347,33.0,115.20546,525300999,Pulau Mas - 88,15-NotDefined,,,,,,,,,,0.0,,,,"""2022-09-09T04:51:48.000Z""",1662699108,30-Fishing,,,,POINT (115.20546 -8.742347),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
893,116.0,7.0,25.0,,9LU2139,0-AllShips,,351.6,,,Huafeng,,5.5,9181000.0,,,,351.6,9407079.0,XIUYU,22.597912,144.0,120.28388,667001336,Sea Charming,15-NotDefined,,,,,,,,,,0.0,,,,"""2022-03-03T23:41:05.000Z""",1646350865,8-Tanker,,,,POINT (120.28388 22.597912),206.0,8321.0,Taiwanese Exclusive Economic Zone,2177.0,200NM,2177.0,Taiwan,TWN,Taiwan,0.0,0.0,,,,0.0,0.0,,,,118.71458,21.42076,8321.0,355433.0,TWN,,,158.0,0.0,0.0,158.0,0.0,0.0
894,25.0,3.0,9.0,Guangdong Minhua Shipbuilding,V3RH,0-AllShips,Panama Maritime Documentation,-1.0,United States of America,,Gangzhou,2.1,0.0,2460.0,,Belize,497.0,-1.0,9890393.0,MALAKAL HARBOR,7.319437,47.0,134.43828,312862000,Black Pearl I,0-Underway(Engine),851910008,South Pacific Capital Invest,  Unknown,Unknown,Belize City,"Propeller : Yes, Type Unknown",,,,0.0,S,In Service/Commission,Passenger Ship,"""2023-02-21T22:41:56.000Z""",1677019316,37-Pleasure,0000-00-00,14.0,,POINT (134.43828 7.319437),197.0,8315.0,Palau Exclusive Economic Zone,8594.0,200NM,8594.0,Palau,PLW,Palau,0.0,0.0,,,,0.0,0.0,,,,133.0671,6.44073,8315.0,614807.0,PLW,,,585.0,,,585.0,,
895,,,,Qiuxin Shipyard - CHR,,,China Classification Society,0.0,,159.0,,3.0,,,,"China, People's Republic Of",180.0,0.0,9495349.0,,99.0,,199.0,412206950,HENG FA 2,,030006000168,Rptd Sold Undisclosed Interest,  Unknown,Unknown,"Dalian, Liaoning",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T06:48:32.000Z""",1677826112,,0000-00-00,0.0,,POINT (199 99),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,0.0,0.0,0.0,,TDWD0,0-AllShips,,321.1,,,,,0.0,0.0,,,,321.1,0.0,,30.424452,0.0,122.431503,529120000,02381,15-NotDefined,,,,,,,,,,10.3,,,,"""2021-09-27T09:01:41.000Z""",1632733301,30-Fishing,,,,POINT (122.431503 30.424452),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
897,27.0,1.0,8.0,Goriki,UBHP3,0-AllShips,,282.0,Russia,385.0,Ruzar,3.42,5.0,3041800.0,,Russia,545.0,282.0,8421274.0,PUSAN,41.986667,53.0,134.318333,273384570,Kondor,0-Underway(Engine),,Kurilsk Universal Complex LLC,Kurilsk Universal Complex LLC,Unknown,Nevelsk,Propeller : Fixed Pitch,,,,11.0,S,In Service/Commission,Fish Carrier,"""2023-03-03T16:58:58.000Z""",1677862738,30-Fishing,1985-02-16,0.0,SH,POINT (134.318333 41.986667),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
